precinct,raceName,name,votePercentage
4171,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,20.79%
4171,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,66.02%
4171,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,33.98%
4171,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,71.84%
4171,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,28.16%
4171,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,73.79%
4171,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,26.21%
4171,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,66.99%
4171,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,33.01%
4171,"Single Member, District No. 7 North East Independent School District 7",Marsha Landry ,33.33%
4171,"Single Member, District No. 7 North East Independent School District 7",Joseph Trevino ,27.59%
4171,"Single Member, District No. 7 North East Independent School District 7",Sandy Winkley ,39.08%
4172,STATE OF TEXAS PROPOSITION 1,For ,81.01%
4172,STATE OF TEXAS PROPOSITION 1,Against ,18.99%
4172,STATE OF TEXAS PROPOSITION 2,For ,77.22%
4172,STATE OF TEXAS PROPOSITION 2,Against ,22.78%
4172,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,61.04%
4172,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,38.96%
4172,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,59.49%
4172,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,40.51%
4172,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,47.44%
4172,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,52.56%
4172,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,46.75%
4172,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,53.25%
4172,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,51.28%
4172,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,48.72%
4172,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,47.44%
4172,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,52.56%
4172,"Single Member, District No. 7 North East Independent School District 7",Marsha Landry ,44.78%
4172,"Single Member, District No. 7 North East Independent School District 7",Joseph Trevino ,19.40%
4172,"Single Member, District No. 7 North East Independent School District 7",Sandy Winkley ,35.82%
4173,STATE OF TEXAS PROPOSITION 1,For ,88.81%
4173,STATE OF TEXAS PROPOSITION 1,Against ,11.19%
4173,STATE OF TEXAS PROPOSITION 2,For ,88.89%
4173,STATE OF TEXAS PROPOSITION 2,Against ,11.11%
4173,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,76.30%
4173,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,23.70%
4173,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,76.30%
4173,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,23.70%
4173,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,63.70%
4173,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,36.30%
4173,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,67.65%
4173,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,32.35%
4173,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,66.92%
4173,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,33.08%
4173,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,58.52%
4173,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,41.48%
4173,"Single Member, District No. 7 North East Independent School District 7",Marsha Landry ,30.91%
4173,"Single Member, District No. 7 North East Independent School District 7",Joseph Trevino ,25.45%
4173,"Single Member, District No. 7 North East Independent School District 7",Sandy Winkley ,43.64%
4174,STATE OF TEXAS PROPOSITION 1,For ,91.80%
4174,STATE OF TEXAS PROPOSITION 1,Against ,8.20%
4174,STATE OF TEXAS PROPOSITION 2,For ,88.52%
4174,STATE OF TEXAS PROPOSITION 2,Against ,11.48%
4174,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,60.66%
4174,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,39.34%
4174,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,65.57%
4174,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,34.43%
4174,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,59.02%
4174,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,40.98%
4174,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,57.38%
4174,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,42.62%
4174,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,60.66%
4174,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,39.34%
4174,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,44.26%
4174,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,55.74%
4174,"Single Member, District No. 7 North East Independent School District 7",Marsha Landry ,28.57%
4174,"Single Member, District No. 7 North East Independent School District 7",Joseph Trevino ,7.14%
4174,"Single Member, District No. 7 North East Independent School District 7",Sandy Winkley ,64.29%
4176,STATE OF TEXAS PROPOSITION 1,For ,81.97%
4176,STATE OF TEXAS PROPOSITION 1,Against ,18.03%
4176,STATE OF TEXAS PROPOSITION 2,For ,86.40%
4176,STATE OF TEXAS PROPOSITION 2,Against ,13.60%
4176,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,67.74%
4176,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,32.26%
4176,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,66.67%
4176,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,33.33%
4176,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,61.29%
4176,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,38.71%
4176,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,61.60%
4176,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,38.40%
4176,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,60.80%
4176,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,39.20%
4176,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,46.40%
4176,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,53.60%
4176,"Single Member, District No. 7 North East Independent School District 7",Marsha Landry ,38.53%
4176,"Single Member, District No. 7 North East Independent School District 7",Joseph Trevino ,10.09%
4176,"Single Member, District No. 7 North East Independent School District 7",Sandy Winkley ,51.38%
4177,STATE OF TEXAS PROPOSITION 1,For ,90.00%
4177,STATE OF TEXAS PROPOSITION 1,Against ,10.00%
4177,STATE OF TEXAS PROPOSITION 2,For ,100.00%
4177,STATE OF TEXAS PROPOSITION 2,Against ,0.00%
4177,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,100.00%
4177,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,0.00%
4177,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,90.91%
4177,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,9.09%
4177,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,100.00%
4177,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,0.00%
4177,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,100.00%
4177,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,0.00%
4177,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,90.91%
4177,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,9.09%
4177,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,90.91%
4177,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,9.09%
4179,STATE OF TEXAS PROPOSITION 1,For ,86.17%
4179,STATE OF TEXAS PROPOSITION 1,Against ,13.83%
4179,STATE OF TEXAS PROPOSITION 2,For ,86.05%
4179,STATE OF TEXAS PROPOSITION 2,Against ,13.95%
4179,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,66.54%
4179,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,33.46%
4179,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,68.36%
4179,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,31.64%
4179,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,56.69%
4179,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,43.31%
4179,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,58.04%
4179,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,41.96%
4179,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,65.88%
4179,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,34.12%
4179,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,49.02%
4179,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,50.98%
4179,"Single Member, District No. 7 North East Independent School District 7",Marsha Landry ,43.30%
4179,"Single Member, District No. 7 North East Independent School District 7",Joseph Trevino ,16.96%
4179,"Single Member, District No. 7 North East Independent School District 7",Sandy Winkley ,39.73%
4183,STATE OF TEXAS PROPOSITION 1,For ,85.71%
4183,STATE OF TEXAS PROPOSITION 1,Against ,14.29%
4183,STATE OF TEXAS PROPOSITION 2,For ,92.86%
4183,STATE OF TEXAS PROPOSITION 2,Against ,7.14%
4183,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,93.33%
4183,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,6.67%
4183,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,93.33%
4183,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,6.67%
4183,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,86.67%
4183,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,13.33%
4183,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,93.33%
4183,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,6.67%
4183,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,93.33%
4183,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,6.67%
4183,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,100.00%
4183,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,0.00%
4184,STATE OF TEXAS PROPOSITION 1,For ,66.67%
4184,STATE OF TEXAS PROPOSITION 1,Against ,33.33%
4184,STATE OF TEXAS PROPOSITION 2,For ,66.67%
4184,STATE OF TEXAS PROPOSITION 2,Against ,33.33%
4184,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,66.67%
4184,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,33.33%
4184,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,66.67%
4184,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,33.33%
4184,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,66.67%
4184,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,33.33%
4184,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,100.00%
4184,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,0.00%
4184,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,66.67%
4184,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,33.33%
4184,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,66.67%
4184,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,33.33%
4186,STATE OF TEXAS PROPOSITION 1,For ,69.23%
4186,STATE OF TEXAS PROPOSITION 1,Against ,30.77%
4186,STATE OF TEXAS PROPOSITION 2,For ,100.00%
4186,STATE OF TEXAS PROPOSITION 2,Against ,0.00%
4186,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,71.43%
4186,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,28.57%
4186,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,69.23%
4186,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,30.77%
4186,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,57.14%
4186,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,42.86%
4186,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,64.29%
4186,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,35.71%
4186,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,50.00%
4186,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,50.00%
4186,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,64.29%
4186,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,35.71%
4186,"For Trustee, District No. 2 Alamo Community College District 2",Jakub Kosiba ,44.44%
4186,"For Trustee, District No. 2 Alamo Community College District 2",Gloria Ray ,55.56%
4189,STATE OF TEXAS PROPOSITION 1,For ,80.00%
4189,STATE OF TEXAS PROPOSITION 1,Against ,20.00%
4189,STATE OF TEXAS PROPOSITION 2,For ,55.00%
4189,STATE OF TEXAS PROPOSITION 2,Against ,45.00%
4189,"For Trustee, District No. 2 Alamo Community College District 2",Jakub Kosiba ,13.33%
4189,"For Trustee, District No. 2 Alamo Community College District 2",Gloria Ray ,86.67%
4191,STATE OF TEXAS PROPOSITION 1,For ,0.00%
4191,STATE OF TEXAS PROPOSITION 1,Against ,100.00%
4191,STATE OF TEXAS PROPOSITION 2,For ,0.00%
4191,STATE OF TEXAS PROPOSITION 2,Against ,100.00%
4192,STATE OF TEXAS PROPOSITION 1,For ,0.00%
4192,STATE OF TEXAS PROPOSITION 1,Against ,100.00%
4192,STATE OF TEXAS PROPOSITION 2,For ,100.00%
4192,STATE OF TEXAS PROPOSITION 2,Against ,0.00%
4193,STATE OF TEXAS PROPOSITION 1,For ,50.00%
4193,STATE OF TEXAS PROPOSITION 1,Against ,50.00%
4193,STATE OF TEXAS PROPOSITION 2,For ,100.00%
4193,STATE OF TEXAS PROPOSITION 2,Against ,0.00%
4193,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,0.00%
4193,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,100.00%
4193,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,0.00%
4193,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,100.00%
4193,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,0.00%
4193,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,100.00%
4193,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,0.00%
4193,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,100.00%
4193,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,0.00%
4193,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,100.00%
4193,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,0.00%
4193,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,100.00%
4193,"For Trustee, District No. 2 Alamo Community College District 2",Jakub Kosiba ,0.00%
4193,"For Trustee, District No. 2 Alamo Community College District 2",Gloria Ray ,100.00%
4194,STATE OF TEXAS PROPOSITION 1,For ,85.71%
4194,STATE OF TEXAS PROPOSITION 1,Against ,14.29%
4194,STATE OF TEXAS PROPOSITION 2,For ,72.73%
4194,STATE OF TEXAS PROPOSITION 2,Against ,27.27%
4194,"For Mayor City of Universal City, Texas",Adam E. Salyer ,62.79%
4194,"For Mayor City of Universal City, Texas",John Williams ,37.21%
4194,"For Mayor City of Universal City, Texas",Paul Najarian ,26.44%
4194,"For Mayor City of Universal City, Texas",Beverly Volle ,21.84%
4194,"For Mayor City of Universal City, Texas",Phil Vaughn ,14.94%
4194,"For Mayor City of Universal City, Texas",Steven R. Buck ,17.24%
4194,"For Mayor City of Universal City, Texas",Richard K. Edwards ,19.54%
4197,STATE OF TEXAS PROPOSITION 1,For ,100.00%
4197,STATE OF TEXAS PROPOSITION 1,Against ,0.00%
4197,STATE OF TEXAS PROPOSITION 2,For ,50.00%
4197,STATE OF TEXAS PROPOSITION 2,Against ,50.00%
4198,STATE OF TEXAS PROPOSITION 1,For ,92.00%
4198,STATE OF TEXAS PROPOSITION 1,Against ,8.00%
4198,STATE OF TEXAS PROPOSITION 2,For ,76.47%
4198,STATE OF TEXAS PROPOSITION 2,Against ,23.53%
4198,"For Trustee, District No. 2 Alamo Community College District 2",Jakub Kosiba ,31.82%
4198,"For Trustee, District No. 2 Alamo Community College District 2",Gloria Ray ,68.18%
4199,STATE OF TEXAS PROPOSITION 1,For ,85.37%
4199,STATE OF TEXAS PROPOSITION 1,Against ,14.63%
4199,STATE OF TEXAS PROPOSITION 2,For ,73.81%
4199,STATE OF TEXAS PROPOSITION 2,Against ,26.19%
4199,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,85.00%
4199,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,15.00%
4199,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,85.00%
4199,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,15.00%
4199,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,80.00%
4199,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,20.00%
4199,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,77.50%
4199,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,22.50%
4199,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,79.49%
4199,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,20.51%
4199,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,66.67%
4199,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,33.33%
4200,STATE OF TEXAS PROPOSITION 1,For ,81.41%
4200,STATE OF TEXAS PROPOSITION 1,Against ,18.59%
4200,STATE OF TEXAS PROPOSITION 2,For ,84.18%
4200,STATE OF TEXAS PROPOSITION 2,Against ,15.82%
4200,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,68.79%
4200,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,31.21%
4200,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,67.52%
4200,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,32.48%
4200,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,60.76%
4200,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,39.24%
4200,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,60.76%
4200,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,39.24%
4200,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,58.06%
4200,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,41.94%
4200,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,59.24%
4200,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,40.76%
4203,STATE OF TEXAS PROPOSITION 1,For ,71.43%
4203,STATE OF TEXAS PROPOSITION 1,Against ,28.57%
4203,STATE OF TEXAS PROPOSITION 2,For ,71.43%
4203,STATE OF TEXAS PROPOSITION 2,Against ,28.57%
4203,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,100.00%
4203,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,0.00%
4203,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,100.00%
4203,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,0.00%
4203,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,87.50%
4203,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,12.50%
4203,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,87.50%
4203,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,12.50%
4203,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,62.50%
4203,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,37.50%
4203,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,87.50%
4203,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,12.50%
4203,"For Trustee, District No. 2 Alamo Community College District 2",Jakub Kosiba ,20.00%
4203,"For Trustee, District No. 2 Alamo Community College District 2",Gloria Ray ,80.00%
4205,STATE OF TEXAS PROPOSITION 1,For ,72.73%
4205,STATE OF TEXAS PROPOSITION 1,Against ,27.27%
4205,STATE OF TEXAS PROPOSITION 2,For ,90.91%
4205,STATE OF TEXAS PROPOSITION 2,Against ,9.09%
4205,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,54.55%
4205,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,45.45%
4205,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,72.73%
4205,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,27.27%
4205,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,50.00%
4205,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,50.00%
4205,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,54.55%
4205,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,45.45%
4205,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,63.64%
4205,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,36.36%
4205,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,54.55%
4205,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,45.45%
4206,STATE OF TEXAS PROPOSITION 1,For ,66.67%
4206,STATE OF TEXAS PROPOSITION 1,Against ,33.33%
4206,STATE OF TEXAS PROPOSITION 2,For ,81.82%
4206,STATE OF TEXAS PROPOSITION 2,Against ,18.18%
4206,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,25.00%
4206,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,75.00%
4206,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,25.00%
4206,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,75.00%
4206,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,25.00%
4206,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,75.00%
4206,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,33.33%
4206,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,66.67%
4206,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,33.33%
4206,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,66.67%
4206,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,33.33%
4206,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,66.67%
4206,"Single Member, District No. 2 North East Independent School District 2",Jacqueline Klein ,70.00%
4206,"Single Member, District No. 2 North East Independent School District 2",Terri Williams ,10.00%
4206,"Single Member, District No. 2 North East Independent School District 2",Rhonda N. Rowland ,20.00%
4209,STATE OF TEXAS PROPOSITION 1,For ,100.00%
4209,STATE OF TEXAS PROPOSITION 1,Against ,0.00%
4209,STATE OF TEXAS PROPOSITION 2,For ,33.33%
4209,STATE OF TEXAS PROPOSITION 2,Against ,66.67%
4211,STATE OF TEXAS PROPOSITION 1,For ,100.00%
4211,STATE OF TEXAS PROPOSITION 1,Against ,0.00%
4211,STATE OF TEXAS PROPOSITION 2,For ,66.67%
4211,STATE OF TEXAS PROPOSITION 2,Against ,33.33%
4211,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,100.00%
4211,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,0.00%
4211,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,66.67%
4211,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,33.33%
4211,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,100.00%
4211,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,0.00%
4211,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,100.00%
4211,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,0.00%
4211,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,100.00%
4211,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,0.00%
4211,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,100.00%
4211,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,0.00%
4211,"For Trustee, District No. 2 Alamo Community College District 2",Jakub Kosiba ,0.00%
4211,"For Trustee, District No. 2 Alamo Community College District 2",Gloria Ray ,100.00%
4214,STATE OF TEXAS PROPOSITION 1,For ,88.10%
4214,STATE OF TEXAS PROPOSITION 1,Against ,11.90%
4214,STATE OF TEXAS PROPOSITION 2,For ,79.52%
4214,STATE OF TEXAS PROPOSITION 2,Against ,20.48%
4214,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,67.50%
4214,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,32.50%
4214,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,67.50%
4214,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,32.50%
4214,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,52.50%
4214,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,47.50%
4214,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,58.75%
4214,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,41.25%
4214,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,62.50%
4214,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,37.50%
4214,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,58.02%
4214,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,41.98%
4215,STATE OF TEXAS PROPOSITION 1,For ,76.47%
4215,STATE OF TEXAS PROPOSITION 1,Against ,23.53%
4215,STATE OF TEXAS PROPOSITION 2,For ,64.71%
4215,STATE OF TEXAS PROPOSITION 2,Against ,35.29%
4216,STATE OF TEXAS PROPOSITION 1,For ,94.12%
4216,STATE OF TEXAS PROPOSITION 1,Against ,5.88%
4216,STATE OF TEXAS PROPOSITION 2,For ,82.35%
4216,STATE OF TEXAS PROPOSITION 2,Against ,17.65%
4217,STATE OF TEXAS PROPOSITION 1,For ,100.00%
4217,STATE OF TEXAS PROPOSITION 1,Against ,0.00%
4217,STATE OF TEXAS PROPOSITION 2,For ,100.00%
4217,STATE OF TEXAS PROPOSITION 2,Against ,0.00%
4217,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,80.00%
4217,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,20.00%
4217,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,80.00%
4217,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,20.00%
4217,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,80.00%
4217,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,20.00%
4217,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,40.00%
4217,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,60.00%
4217,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,80.00%
4217,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,20.00%
4217,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,40.00%
4217,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,60.00%
4218,STATE OF TEXAS PROPOSITION 1,For ,100.00%
4218,STATE OF TEXAS PROPOSITION 1,Against ,0.00%
4218,STATE OF TEXAS PROPOSITION 2,For ,100.00%
4218,STATE OF TEXAS PROPOSITION 2,Against ,0.00%
4218,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,100.00%
4218,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,0.00%
4218,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,100.00%
4218,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,0.00%
4218,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,100.00%
4218,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,0.00%
4218,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,100.00%
4218,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,0.00%
